Anlageschl;Einsatz-ID;Projektnummer;DSO Schlüssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entschädigungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E2079301EA01000000000056474600005;SHN201406131130;43766;;Schleswig-Holstein Netz;13.06.2014;13:05:00;13.06.2014;13:27:00;030;EEG;Netzengpass;Stübbel.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000056474600006;SHN201406131130;43766;;Schleswig-Holstein Netz;13.06.2014;13:05:00;13.06.2014;13:27:00;030;EEG;Netzengpass;Stübbel.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000055727200003;SHN201500002147;43763;;Schleswig-Holstein Netz;13.06.2014;13:05:21;13.06.2014;13:27:13;030;EEG;Netzengpass;Strübbel.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000047910900002;SHN201500002147;23007;;Schleswig-Holstein Netz;13.06.2014;13:05:21;13.06.2014;13:27:13;030;EEG;Netzengpass;Strübbel.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000055727200006;SHN201500002147;43763;;Schleswig-Holstein Netz;13.06.2014;13:05:21;13.06.2014;13:27:13;030;EEG;Netzengpass;Strübbel.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000047910900003;SHN201500002147;23007;;Schleswig-Holstein Netz;13.06.2014;13:05:21;13.06.2014;13:27:13;030;EEG;Netzengpass;Strübbel.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000055727200001;SHN201500002147;43763;;Schleswig-Holstein Netz;13.06.2014;13:05:21;13.06.2014;13:27:13;030;EEG;Netzengpass;Strübbel.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000055727200002;SHN201500002147;43763;;Schleswig-Holstein Netz;13.06.2014;13:05:21;13.06.2014;13:27:13;030;EEG;Netzengpass;Strübbel.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000047910900004;SHN201500002147;23007;;Schleswig-Holstein Netz;13.06.2014;13:05:21;13.06.2014;13:27:13;030;EEG;Netzengpass;Strübbel.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000047910900001;SHN201500002147;23007;;Schleswig-Holstein Netz;13.06.2014;13:05:21;13.06.2014;13:27:13;030;EEG;Netzengpass;Strübbel.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000055727200007;SHN201500002147;43763;;Schleswig-Holstein Netz;13.06.2014;13:05:21;13.06.2014;13:27:13;030;EEG;Netzengpass;Strübbel.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000055727200005;SHN201500002147;43763;;Schleswig-Holstein Netz;13.06.2014;13:05:21;13.06.2014;13:27:13;030;EEG;Netzengpass;Strübbel.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000047910900005;SHN201500002147;23007;;Schleswig-Holstein Netz;13.06.2014;13:05:21;13.06.2014;13:27:13;030;EEG;Netzengpass;Strübbel.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000055727200004;SHN201500002147;43763;;Schleswig-Holstein Netz;13.06.2014;13:05:21;13.06.2014;13:27:13;030;EEG;Netzengpass;Strübbel.110/20.Trafo;Schleswig-Holstein Netz
E20793014Z00000000000021017630002;SHN201510002149;18638;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793018000000000000020982730002;SHN201510002149;15072;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793019000000000000020697120002;SHN201510002149;12178;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793019000000000000020697120003;SHN201510002149;12178;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793019000000000000020697120004;SHN201510002149;12178;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793019000000000000020697120005;SHN201510002149;12178;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000002378020001;SHN201500000225;2696;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000002399000005;SHN201500000225;2433;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000002399000006;SHN201500000225;2433;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000002399000007;SHN201500000225;2433;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014Z00000000000002378020001;SHN201500000225;2696;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000021017630001;SHN201500002149;18638;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000021037120001;SHN201500002149;16911;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000021037120002;SHN201500002149;16911;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000021071920001;SHN201500002149;16913;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000021099410001;SHN201500002149;18263;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000021262940001;SHN201500002149;18736;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000021279180001;SHN201500002149;21704;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000021319430001;SHN201500002149;19761;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000021402070001;SHN201500002149;21770;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000021451830001;SHN201500002149;2496;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000021451830002;SHN201500002149;2496;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000021496320001;SHN201500002149;23255;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000021496320002;SHN201500002149;23255;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000021496320003;SHN201500002149;23255;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000021518610001;SHN201500002149;23318;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S002377000001;SHN201500002149;4708;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S002377020001;SHN201500002149;4708;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S002377030001;SHN201500002149;4708;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S002377040001;SHN201500002149;4708;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S002377050001;SHN201500002149;4708;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S002377060001;SHN201500002149;4708;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S017605480001;SHN201500002149;4572;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S017605480002;SHN201500002149;4572;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S017605480003;SHN201500002149;4572;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S017605480004;SHN201500002149;4572;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S017605480005;SHN201500002149;4572;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S017605480006;SHN201500002149;4572;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S017605480007;SHN201500002149;4572;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S017605480008;SHN201500002149;4572;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S017605480009;SHN201500002149;4572;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S017605480010;SHN201500002149;4572;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S017605480011;SHN201500002149;4572;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S017605480012;SHN201500002149;4572;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S017605480013;SHN201500002149;4572;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S017605480014;SHN201500002149;4572;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S017605480015;SHN201500002149;4572;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S017605480016;SHN201500002149;4572;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S017605480017;SHN201500002149;4572;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301400000000000S017605480018;SHN201500002149;4572;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014S12000000000001987570001;SHN201500002149;26400;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014S12000000000001997610002;SHN201500002149;36018;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014S12000000000002119180001;SHN201500002149;26058;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793017000000000000001289690001;SHN201500002149;7244;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793017000000000000020258970001;SHN201500002149;9581;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793017000000000000020258970002;SHN201500002149;9581;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793017000000000000020258970003;SHN201500002149;9581;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793017000000000000020258970004;SHN201500002149;9581;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793017000000000000020258970005;SHN201500002149;9581;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793017000000000000020286560001;SHN201500002149;8160;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793017000000000000021231080001;SHN201500002149;22024;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793017000000000000021405090001;SHN201500002149;25724;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793017S12000000000001483650001;SHN201500002149;30607;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793017S12000000000001832100001;SHN201500002149;23428;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793017S12000000000001910120001;SHN201500002149;14704;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793017S12000000000002306910001;SHN201500002149;33260;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793018000000000000017729890001;SHN201500002149;6337;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793018000000000000020271020001;SHN201500002149;7307;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793018000000000000020342010001;SHN201500002149;7632;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793018000000000000020397510001;SHN201500002149;21571;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793018000000000000020982730001;SHN201500002149;15072;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793018000000000000021277900001;SHN201500002149;19162;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793018000000000000021287400001;SHN201500002149;15540;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793018000000000000021377190001;SHN201500002149;18910;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793018000000000000021377190002;SHN201500002149;18910;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793019000000000000001361470001;SHN201500002149;6547;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793019000000000000002327000001;SHN201500002149;1721;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793019000000000000017754900001;SHN201500002149;6335;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793019000000000000020697120001;SHN201500002149;12178;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793019000000000000021015760001;SHN201500002149;16348;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793019000000000000021072360001;SHN201500002149;14580;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793010000000000000209082600001;SHN201500002149;10480;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793019000000000000021240540001;SHN201500002149;23006;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793019000000000000021281940001;SHN201500002149;15648;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793019000000000000021345150001;SHN201500002149;19016;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793019000000000000021348740001;SHN201500002149;17744;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301EA01000000000043188300001;SHN201500002149;31951;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301EA01000000000053478000001;SHN201500002149;41441;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301EA02000000000043188300002;SHN201500002149;31951;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301EA03000000000043188300003;SHN201500002149;31951;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301EA04000000000043188300004;SHN201500002149;31951;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301S120000000000023299400001;SHN201500002149;32867;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301S120000000000024045000001;SHN201500002149;30569;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301S120000000000026740900001;SHN201500002149;30140;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301S120000000000031316200001;SHN201500002149;36706;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301S120000000000031924500001;SHN201500002149;39170;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301S120000000000032076600001;SHN201500002149;27775;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301S120000000000032553800001;SHN201500002149;31674;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301S120000000000032897700001;SHN201500002149;31672;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301S120000000000035228800001;SHN201500002149;33268;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301S120000000000035334300001;SHN201500002149;36594;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301S120000000000035519400001;SHN201500002149;37317;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301S120000000000038857900001;SHN201500002149;34190;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301S120000000000039557700001;SHN201500002149;37034;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079301SZP0000000000041810800001;SHN201500002149;31664;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079304S120000000000019994600001;SHN201500002149;30796;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E2079308S120000000000027901300001;SHN201500002149;33482;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000001297140001;SHN201500002149;7447;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000017521000001;SHN201500002149;33539;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000017521000002;SHN201500002149;33539;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000020196730001;SHN201500002149;8943;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
E20793014000000000000020241900001;SHN201500002149;7818;;Schleswig-Holstein Netz;13.06.2014;13:07:39;13.06.2014;13:07:53;030;EEG;Netzengpass;Niebüll.110/60.Trafo 162;Schleswig-Holstein Netz
